a1,a2,a3,a4,a5,a6,a7,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,c5,c6,c7,d1,d2,d3,d4,d5,d6,d7,e1,e2,e3,e4,e5,e6,e7,f1,f2,f3,f4,f5,f6,f7,result,game_id
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,x,b,b,loss,82
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,x,b,b,win,82
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,o,x,x,b,b,loss,82
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,o,x,b,b,b,b,o,x,x,b,b,win,82
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,b,o,x,b,b,b,b,o,x,x,b,b,loss,82
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,b,b,b,b,b,o,x,b,b,b,b,o,x,x,b,b,win,82
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,b,o,x,b,b,b,b,o,x,x,b,b,loss,82
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,o,x,b,b,b,b,o,x,x,b,b,win,82
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,o,x,b,b,b,x,o,x,x,b,b,loss,82
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,o,o,x,b,b,b,b,o,o,x,b,b,b,x,o,x,x,b,b,win,82
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,b,o,o,x,b,b,b,b,o,o,x,b,b,b,x,o,x,x,b,b,loss,82
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,x,o,b,b,b,b,o,o,x,b,b,b,b,o,o,x,b,b,b,x,o,x,x,b,o,win,82
b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,x,x,o,b,b,b,b,o,o,x,b,b,b,b,o,o,x,b,b,b,x,o,x,x,b,o,loss,82
b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,x,x,o,b,b,b,b,o,o,x,b,b,b,o,o,o,x,b,b,b,x,o,x,x,b,o,win,82
b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,x,x,o,b,b,b,x,o,o,x,b,b,b,o,o,o,x,b,b,b,x,o,x,x,b,o,loss,82
b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,x,x,o,b,b,b,x,o,o,x,b,b,b,o,o,o,x,b,b,o,x,o,x,x,b,o,win,82
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,win,83
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,loss,83
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,b,b,b,b,win,83
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,x,b,b,b,loss,83
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,x,b,b,b,win,83
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,x,b,x,b,loss,83
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,x,o,x,b,win,83
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,b,loss,83
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,b,win,83
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,b,loss,83
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,b,win,83
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,b,loss,83
b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,b,win,83
b,b,b,x,b,b,b,b,b,b,o,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,o,x,b,b,b,b,o,x,x,o,x,b,loss,83
b,b,b,x,b,b,b,b,b,b,o,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,o,x,o,b,b,b,o,x,x,o,x,b,win,83
b,b,b,x,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,o,x,o,b,b,b,o,x,x,o,x,b,loss,83
b,b,o,x,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,o,x,o,b,b,b,o,x,x,o,x,b,win,83
b,b,o,x,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,x,o,x,o,b,b,b,o,x,x,o,x,b,loss,83
b,b,o,x,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,x,o,x,o,b,b,b,o,x,x,o,x,o,win,83
b,b,o,x,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,x,o,x,o,x,b,b,o,x,x,o,x,o,loss,83
b,b,o,x,b,b,b,b,b,x,o,b,b,b,b,b,x,o,b,b,b,b,o,x,o,b,b,b,b,x,o,x,o,x,b,b,o,x,x,o,x,o,win,83
b,b,o,x,b,b,b,b,b,x,o,b,b,b,b,x,x,o,b,b,b,b,o,x,o,b,b,b,b,x,o,x,o,x,b,b,o,x,x,o,x,o,loss,83
b,b,o,x,b,b,b,b,b,x,o,b,b,b,b,x,x,o,b,b,b,b,o,x,o,b,o,b,b,x,o,x,o,x,b,b,o,x,x,o,x,o,win,83
b,b,o,x,b,b,b,b,b,x,o,b,b,b,b,x,x,o,b,x,b,b,o,x,o,b,o,b,b,x,o,x,o,x,b,b,o,x,x,o,x,o,loss,83
b,b,o,x,b,b,b,b,b,x,o,b,b,b,b,x,x,o,b,x,b,b,o,x,o,o,o,b,b,x,o,x,o,x,b,b,o,x,x,o,x,o,win,83
b,b,o,x,b,b,b,b,b,x,o,b,b,b,b,x,x,o,x,x,b,b,o,x,o,o,o,b,b,x,o,x,o,x,b,b,o,x,x,o,x,o,loss,83
b,b,o,x,b,b,b,b,b,x,o,b,o,b,b,x,x,o,x,x,b,b,o,x,o,o,o,b,b,x,o,x,o,x,b,b,o,x,x,o,x,o,win,83
b,b,o,x,b,b,b,b,b,x,o,x,o,b,b,x,x,o,x,x,b,b,o,x,o,o,o,b,b,x,o,x,o,x,b,b,o,x,x,o,x,o,loss,83
b,b,o,x,b,b,b,b,o,x,o,x,o,b,b,x,x,o,x,x,b,b,o,x,o,o,o,b,b,x,o,x,o,x,b,b,o,x,x,o,x,o,win,83
b,b,o,x,b,b,b,b,o,x,o,x,o,b,b,x,x,o,x,x,b,b,o,x,o,o,o,b,b,x,o,x,o,x,b,x,o,x,x,o,x,o,loss,83
b,b,o,x,b,b,b,b,o,x,o,x,o,b,b,x,x,o,x,x,b,b,o,x,o,o,o,b,b,x,o,x,o,x,o,x,o,x,x,o,x,o,win,83
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,win,84
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,loss,84
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,win,84
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,x,o,b,b,loss,84
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,o,x,o,b,b,win,84
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,x,b,o,x,o,b,b,loss,84
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,x,b,o,x,o,b,b,win,84
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,x,b,b,x,b,o,x,o,b,b,loss,84
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,o,b,b,o,x,b,b,x,b,o,x,o,b,b,win,84
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,x,b,b,o,b,b,o,x,b,b,x,b,o,x,o,b,b,loss,84
b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,b,b,b,b,b,b,x,b,b,o,b,b,o,x,b,b,x,b,o,x,o,b,b,win,84
b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,b,b,b,b,b,b,x,b,b,o,b,x,o,x,b,b,x,b,o,x,o,b,b,loss,84
b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,b,b,b,b,b,o,x,b,b,o,b,x,o,x,b,b,x,b,o,x,o,b,b,win,84
b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,b,o,x,b,b,o,b,x,o,x,b,b,x,b,o,x,o,b,b,loss,84
b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,o,o,x,b,b,o,b,x,o,x,b,b,x,b,o,x,o,b,b,win,84
b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,o,o,x,b,b,o,b,x,o,x,b,b,x,b,o,x,o,x,b,loss,84
b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,o,o,x,b,b,o,b,x,o,x,b,b,x,b,o,x,o,x,o,win,84
b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,o,o,x,b,b,o,b,x,o,x,x,b,x,b,o,x,o,x,o,loss,84
b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,o,b,o,o,x,b,b,o,b,x,o,x,x,b,x,b,o,x,o,x,o,win,84
b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,o,b,o,o,x,x,b,o,b,x,o,x,x,b,x,b,o,x,o,x,o,loss,84
b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,o,b,o,b,o,o,x,x,b,o,b,x,o,x,x,b,x,b,o,x,o,x,o,win,84
b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,x,x,o,b,o,b,o,o,x,x,b,o,b,x,o,x,x,b,x,b,o,x,o,x,o,loss,84
b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,x,x,o,b,o,b,o,o,x,x,b,o,b,x,o,x,x,o,x,b,o,x,o,x,o,win,84
b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,x,x,o,b,o,b,o,o,x,x,x,o,b,x,o,x,x,o,x,b,o,x,o,x,o,loss,84
b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,b,b,x,x,o,o,o,b,o,o,x,x,x,o,b,x,o,x,x,o,x,b,o,x,o,x,o,win,84
b,b,b,b,b,b,b,b,b,b,x,o,b,b,x,b,b,x,x,o,o,o,b,o,o,x,x,x,o,b,x,o,x,x,o,x,b,o,x,o,x,o,loss,84
b,b,b,b,b,b,b,o,b,b,x,o,b,b,x,b,b,x,x,o,o,o,b,o,o,x,x,x,o,b,x,o,x,x,o,x,b,o,x,o,x,o,win,84
b,b,b,b,b,b,b,o,b,b,x,o,b,b,x,b,x,x,x,o,o,o,b,o,o,x,x,x,o,b,x,o,x,x,o,x,b,o,x,o,x,o,loss,84
b,b,b,b,b,b,b,o,b,o,x,o,b,b,x,b,x,x,x,o,o,o,b,o,o,x,x,x,o,b,x,o,x,x,o,x,b,o,x,o,x,o,win,84
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,loss,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,win,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,o,loss,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,o,win,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,x,b,b,o,loss,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,x,x,b,o,win,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,x,x,o,o,loss,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,o,x,x,x,o,o,win,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,b,b,b,b,o,x,x,x,o,o,loss,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,o,x,x,x,o,o,win,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,o,b,b,b,o,x,x,x,o,o,loss,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,x,x,x,o,b,b,b,o,x,x,x,o,o,win,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,o,b,b,b,b,x,x,x,o,b,b,b,o,x,x,x,o,o,loss,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,o,o,b,b,b,b,x,x,x,o,b,b,b,o,x,x,x,o,o,win,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,o,o,o,b,b,b,x,x,x,o,b,b,b,o,x,x,x,o,o,loss,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,x,o,o,o,b,b,b,x,x,x,o,b,b,b,o,x,x,x,o,o,win,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,x,o,o,o,b,b,b,x,x,x,o,o,b,b,o,x,x,x,o,o,loss,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,x,o,o,o,x,b,b,x,x,x,o,o,b,b,o,x,x,x,o,o,win,85
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,loss,86
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,win,86
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,x,b,loss,86
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,o,b,x,b,win,86
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,o,o,b,x,b,loss,86
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,x,o,o,b,x,b,win,86
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,o,b,b,x,o,o,b,x,b,loss,86
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,x,b,o,b,b,x,o,o,b,x,b,win,86
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,b,x,b,o,b,b,x,o,o,b,x,b,loss,86
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,win,86
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,o,b,b,b,b,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,loss,86
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,o,b,x,b,b,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,win,86
b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,o,b,b,b,b,b,b,o,b,x,b,b,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,loss,86
b,x,b,b,b,b,b,b,o,b,b,b,b,b,b,o,b,b,b,b,b,b,o,b,x,b,b,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,win,86
b,x,b,b,b,b,b,b,o,b,b,b,b,b,b,o,b,b,b,b,b,b,o,o,x,b,b,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,loss,86
b,x,b,b,b,b,b,b,o,b,b,b,b,b,b,o,b,x,b,b,b,b,o,o,x,b,b,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,win,86
b,x,b,b,b,b,b,b,o,b,o,b,b,b,b,o,b,x,b,b,b,b,o,o,x,b,b,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,loss,86
b,x,b,b,b,b,b,b,o,b,o,b,b,b,b,o,x,x,b,b,b,b,o,o,x,b,b,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,win,86
b,x,b,b,b,b,b,b,o,b,o,b,b,b,b,o,x,x,b,b,b,b,o,o,x,b,o,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,loss,86
b,x,b,b,b,b,b,b,o,b,o,b,b,b,b,o,x,x,b,x,b,b,o,o,x,b,o,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,win,86
b,x,b,b,b,b,b,b,o,o,o,b,b,b,b,o,x,x,b,x,b,b,o,o,x,b,o,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,loss,86
b,x,b,x,b,b,b,b,o,o,o,b,b,b,b,o,x,x,b,x,b,b,o,o,x,b,o,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,win,86
b,x,o,x,b,b,b,b,o,o,o,b,b,b,b,o,x,x,b,x,b,b,o,o,x,b,o,b,b,x,x,x,b,o,b,b,x,o,o,b,x,b,loss,86
b,x,o,x,b,b,b,b,o,o,o,b,b,b,b,o,x,x,b,x,b,b,o,o,x,b,o,b,b,x,x,x,b,o,b,b,x,o,o,b,x,x,win,86
b,x,o,x,b,b,b,b,o,o,o,b,b,b,b,o,x,x,b,x,b,b,o,o,x,b,o,b,b,x,x,x,b,o,o,b,x,o,o,b,x,x,loss,86
b,x,o,x,b,b,b,b,o,o,o,b,b,b,b,o,x,x,b,x,b,b,o,o,x,b,o,x,b,x,x,x,b,o,o,b,x,o,o,b,x,x,win,86
b,x,o,x,b,b,b,b,o,o,o,b,b,b,b,o,x,x,b,x,o,b,o,o,x,b,o,x,b,x,x,x,b,o,o,b,x,o,o,b,x,x,loss,86
b,x,o,x,b,b,b,b,o,o,o,b,b,b,b,o,x,x,b,x,o,b,o,o,x,b,o,x,b,x,x,x,b,o,o,x,x,o,o,b,x,x,win,86
b,x,o,x,b,b,b,b,o,o,o,b,b,b,b,o,x,x,b,x,o,b,o,o,x,b,o,x,o,x,x,x,b,o,o,x,x,o,o,b,x,x,loss,86
b,x,o,x,b,b,b,b,o,o,o,b,b,b,b,o,x,x,b,x,o,b,o,o,x,b,o,x,o,x,x,x,b,o,o,x,x,o,o,x,x,x,win,86
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,loss,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,win,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,b,loss,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,x,o,b,b,b,win,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,x,o,b,o,b,loss,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,x,o,b,o,x,win,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,x,b,b,b,b,b,x,o,b,o,x,loss,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,o,x,b,b,b,b,b,x,o,b,o,x,win,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,b,o,x,b,b,o,b,b,x,o,b,o,x,loss,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,x,b,b,b,b,b,o,x,b,b,o,b,b,x,o,b,o,x,win,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,b,b,b,o,x,b,b,o,b,b,x,o,b,o,x,loss,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,x,x,b,b,x,b,b,o,x,b,b,o,b,b,x,o,b,o,x,win,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,o,b,b,o,b,b,x,x,b,b,x,b,b,o,x,b,b,o,b,b,x,o,b,o,x,loss,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,o,b,b,o,b,b,x,x,b,b,x,b,b,o,x,b,b,o,b,b,x,o,b,o,x,win,87
b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,o,b,b,o,b,b,x,x,b,b,x,b,b,o,x,b,b,o,b,b,x,o,b,o,x,loss,87
b,b,b,b,b,b,b,b,b,o,b,b,b,b,b,b,x,o,b,b,o,b,b,x,x,b,b,x,b,b,o,x,b,b,o,b,x,x,o,b,o,x,win,87
b,b,b,b,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,b,o,b,b,x,x,b,b,x,b,b,o,x,b,b,o,b,x,x,o,b,o,x,loss,87
b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,b,o,b,b,x,x,b,b,x,b,b,o,x,b,b,o,b,x,x,o,b,o,x,win,87
b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,b,o,b,b,x,x,b,b,x,b,b,o,x,b,o,o,b,x,x,o,b,o,x,loss,87
b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,b,o,b,b,x,x,b,x,x,b,b,o,x,b,o,o,b,x,x,o,b,o,x,win,87
b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,b,o,b,b,x,x,b,x,x,b,b,o,x,b,o,o,b,x,x,o,o,o,x,loss,87
b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,b,o,b,b,x,x,b,x,x,b,x,o,x,b,o,o,b,x,x,o,o,o,x,win,87
b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,b,x,o,b,b,o,b,o,x,x,b,x,x,b,x,o,x,b,o,o,b,x,x,o,o,o,x,loss,87
b,b,b,x,b,b,b,b,b,o,o,b,b,b,b,x,x,o,b,b,o,b,o,x,x,b,x,x,b,x,o,x,b,o,o,b,x,x,o,o,o,x,win,87
b,b,b,x,b,b,b,b,o,o,o,b,b,b,b,x,x,o,b,b,o,b,o,x,x,b,x,x,b,x,o,x,b,o,o,b,x,x,o,o,o,x,loss,87
b,x,b,x,b,b,b,b,o,o,o,b,b,b,b,x,x,o,b,b,o,b,o,x,x,b,x,x,b,x,o,x,b,o,o,b,x,x,o,o,o,x,win,87
b,x,b,x,b,b,b,b,o,o,o,b,b,b,b,x,x,o,b,b,o,b,o,x,x,b,x,x,b,x,o,x,b,o,o,o,x,x,o,o,o,x,loss,87
b,x,b,x,b,b,b,b,o,o,o,b,b,b,b,x,x,o,b,b,o,b,o,x,x,b,x,x,b,x,o,x,x,o,o,o,x,x,o,o,o,x,win,87
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,win,88
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,b,loss,88
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,o,b,b,b,win,88
b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,b,x,b,b,b,b,x,b,o,b,b,b,loss,88
